id,nation,name,type,type,uclass,uclass,start_yr,start_mo,end_yr,end_mo,size,crew,survive,cost,speed,mclass,radio,irvis,fc,rf,stab,rof,load_cap,load_cost,swim,smkdev,wpn1,wpn1_HEammo,wpn1_APammo,wpn1_HEATammo,wpn1_APCRammo,wpn2,wpn2_HEammo,wpn2_APammo,wpn3,wpn3_HEammo,wpn3_APammo,wpn4,wpn4_HEammo,wpn4_APammo,arm_FH,arm_SH,arm_RH,arm_FT,arm_ST,arm_RT,arm_TP,arm_SK,slp_FH,slp_SH,slp_RH,slp_FT,slp_ST,slp_RT
1,74,35M CV Tankette,80,recon tank,8,recon,1938,1,1941,0,1,2,2,13,16,0,10,0,2,2,0,8,2,224,0,0,0,0,0,0,0,0,0,0,0,0,0,199,60,0,13,13,13,16,13,13,5,50,30,0,8,15,8,8
2,74,38M Toldi I,22,light tank,2,armor,1939,8,1949,0,2,3,3,33,30,0,70,0,4,2,0,9,6,226,0,0,8,0,48,0,0,119,60,0,0,0,0,0,0,0,13,13,6,15,13,6,10,0,20,0,0,40,0,0
3,74,40M Turan I,26,main battle tank,2,armor,1942,4,1949,0,3,5,3,63,26,0,71,0,4,2,0,7,8,226,0,0,207,25,50,0,0,119,60,0,0,0,0,126,60,0,50,40,20,55,25,25,15,0,14,10,49,12,10,10
4,74,41M Turan II,26,main battle tank,2,armor,1943,5,1949,0,3,5,3,67,26,0,72,0,4,2,0,5,8,226,0,0,208,20,36,0,0,119,60,0,0,0,0,126,60,0,50,40,20,55,25,25,15,0,14,10,49,12,10,10
5,74,38M(t) Lt Tank,22,light tank,2,armor,1942,1,1943,0,2,4,3,64,24,0,70,0,4,2,0,6,6,226,0,0,16,24,48,0,0,156,60,0,0,0,0,112,60,0,50,22,12,65,30,22,11,0,16,0,49,12,10,10
6,74,PzKpfw III L,34,lend lease tank,2,armor,1942,7,1944,0,3,5,3,105,24,0,91,0,4,3,0,6,8,228,2,1,26,38,52,0,5,155,60,0,0,0,0,6,60,0,70,33,50,77,30,30,15,41,12,0,14,26,25,12
7,74,IVM F2 Hosszu,26,main battle tank,2,armor,1942,10,1944,0,3,5,4,97,24,0,62,0,4,3,0,5,8,228,0,0,230,42,45,0,0,155,60,0,0,0,0,6,60,0,54,33,20,66,30,30,10,40,12,0,11,23,26,16
8,74,IVM H Hosszu,26,main battle tank,2,armor,1944,5,1949,0,3,5,4,113,24,0,71,0,4,4,0,5,8,228,0,0,231,35,52,0,0,155,60,0,0,0,0,6,60,0,85,33,20,66,30,30,12,50,12,0,11,23,26,15
9,74,Tigris,24,heavy tank,2,armor,1944,8,1949,0,4,5,5,197,22,0,72,0,4,7,0,5,10,230,0,0,60,30,62,0,0,155,60,0,0,0,0,6,60,0,102,82,82,148,82,82,25,40,24,0,9,12,12,18
10,74,Sturmkanone 40,36,assault gun,2,armor,1944,7,1949,0,3,4,3,105,26,0,71,0,4,3,0,4,8,226,0,0,244,22,30,0,0,174,60,0,0,0,0,6,60,0,85,33,50,88,30,30,11,41,21,0,10,10,11,0
