id,nation,name,type,type,uclass,uclass,start_yr,start_mo,end_yr,end_mo,size,crew,survive,cost,speed,mclass,radio,irvis,fc,rf,stab,rof,load_cap,load_cost,swim,smkdev,wpn1,wpn1_HEammo,wpn1_APammo,wpn1_HEATammo,wpn1_APCRammo,wpn2,wpn2_HEammo,wpn2_APammo,wpn3,wpn3_HEammo,wpn3_APammo,wpn4,wpn4_HEammo,wpn4_APammo,arm_FH,arm_SH,arm_RH,arm_FT,arm_ST,arm_RT,arm_TP,arm_SK,slp_FH,slp_SH,slp_RH,slp_FT,slp_ST,slp_RT
1,71,FT-17c,29,infantry tank,2,armor,1930,1,1940,0,2,2,1,26,6,0,21,0,4,2,0,6,0,224,0,0,12,15,15,0,0,0,0,0,0,0,0,0,0,0,16,12,10,22,12,12,8,60,36,0,20,12,10,14
2,71,FT-17,29,infantry tank,2,armor,1930,1,1940,0,2,2,1,17,6,0,21,0,4,2,0,8,0,224,0,0,179,90,0,0,0,0,0,0,0,0,0,0,0,0,16,12,10,22,12,12,8,60,36,0,20,20,12,12
3,71,Vickers 6ton,22,light tank,2,armor,1939,8,1940,0,3,4,2,48,21,0,10,0,4,2,0,6,6,226,0,0,15,15,90,0,0,179,90,0,0,0,0,231,50,0,17,13,13,17,15,15,6,50,20,0,34,15,18,18
4,71,T-26,22,light tank,2,armor,1940,3,1942,0,2,3,2,24,21,0,12,0,4,2,0,9,6,226,0,0,172,60,0,0,0,172,60,0,0,0,0,0,0,0,13,13,13,13,13,13,6,60,28,0,81,0,0,0
5,71,T-26B,22,light tank,2,armor,1940,3,1945,0,3,3,2,44,21,0,10,0,4,2,0,4,6,226,0,0,18,45,52,0,0,172,60,0,171,60,0,0,0,0,15,15,15,15,15,15,10,50,28,0,81,0,0,0
6,71,T-26B+,22,light tank,2,armor,1942,2,1945,0,3,4,2,62,21,0,12,0,4,2,0,4,6,226,0,0,18,45,66,0,0,3,60,0,171,60,0,0,0,0,25,25,25,25,25,25,10,50,28,0,81,72,72,72
7,71,T-26C,22,light tank,2,armor,1940,6,1945,0,3,3,2,50,21,0,21,0,4,2,0,4,6,226,0,0,18,45,60,0,0,3,60,0,171,60,0,0,0,0,15,15,15,15,15,15,10,50,28,0,81,72,72,72
8,71,T-26C+,22,light tank,2,armor,1942,6,1945,0,3,4,2,61,21,0,22,0,4,2,0,4,6,226,0,0,18,45,60,0,0,3,60,0,171,60,0,129,60,0,25,25,25,25,25,25,10,50,28,0,81,72,72,72
9,71,T-26E (Vickers),22,light tank,2,armor,1941,5,1945,0,3,4,2,43,21,0,20,0,4,2,0,4,6,226,0,0,18,45,45,0,0,171,60,0,0,0,0,231,50,0,17,13,13,17,15,15,6,50,20,0,34,15,18,18
10,71,OT-130,32,flame tank,2,armor,1940,5,1942,0,3,2,1,44,18,0,10,0,4,2,0,5,0,226,0,0,108,28,0,0,0,0,0,0,0,0,0,129,60,0,15,15,15,15,15,15,10,60,18,23,9,30,0,0
11,71,OT-133E,32,flame tank,2,armor,1941,8,1943,0,3,3,1,53,18,0,11,0,4,2,0,5,0,226,0,0,108,40,0,0,0,171,60,0,0,0,0,129,60,0,25,18,18,25,18,18,10,60,15,23,9,30,0,0
12,71,Nordland Plt.HQ,82,platoon HQ,9,C&C,1941,5,1943,0,1,6,0,13,9,0,93,0,0,0,0,9,0,0,0,0,116,40,0,0,0,90,10,5,223,40,0,114,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,71,BT-5,27,cruiser tank,2,armor,1941,1,1942,0,3,3,3,42,34,0,10,0,4,2,0,4,8,226,0,0,18,22,50,0,0,171,60,0,0,0,0,0,0,0,13,13,10,13,13,13,10,60,60,0,0,30,0,0
14,71,BT-7,27,cruiser tank,2,armor,1941,1,1942,0,3,3,3,46,38,0,21,0,4,2,0,4,8,226,0,0,18,32,50,0,0,171,60,0,0,0,0,0,0,0,22,13,13,15,15,13,10,0,60,0,55,30,0,0
15,71,T-37A,67,amphibian tank,7,marine unit,1940,3,1941,0,2,2,2,20,22,0,10,0,4,2,0,9,4,224,2,0,172,60,0,0,0,0,0,0,0,0,0,0,0,0,9,9,6,4,4,4,4,60,27,0,27,0,0,0
16,71,T-50,83,command tank,9,C&C,1942,4,1949,0,2,4,2,64,34,0,92,0,4,2,0,5,6,226,0,0,18,35,35,0,0,171,60,0,0,0,0,0,0,0,37,37,25,37,15,15,12,50,35,40,63,30,20,15
17,71,BT-42,28,close support tank,2,armor,1942,2,1949,0,3,3,3,41,28,0,83,0,4,1,0,4,6,228,0,0,102,35,0,12,0,0,0,0,0,0,0,0,0,0,22,15,10,15,15,13,8,60,60,0,55,0,0,0
18,71,T-38 M-2,67,amphibian tank,7,marine unit,1940,3,1941,0,2,2,2,22,24,0,10,0,4,2,0,9,4,224,2,0,172,90,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,6,60,27,0,27,0,0,0
19,71,T-28,24,heavy tank,2,armor,1940,4,1942,0,4,6,3,55,20,0,90,0,4,2,0,6,10,230,0,0,49,36,16,0,0,171,60,0,172,60,0,172,60,0,30,20,20,20,20,20,10,52,20,0,15,15,0,0
20,71,T-28e,24,heavy tank,2,armor,1941,8,1945,0,4,6,3,70,18,0,90,0,4,2,0,6,10,230,0,0,49,36,16,0,0,171,60,0,172,60,0,172,60,0,72,34,34,52,34,34,8,52,20,0,0,18,18,18
21,71,Stu-40G (E),36,assault gun,2,armor,1943,7,1949,0,3,4,3,101,24,0,91,0,4,3,0,4,8,226,0,1,208,18,36,0,0,0,0,0,0,0,0,129,60,0,85,33,50,95,30,30,18,40,21,0,9,10,10,30
22,71,KV-1E,25,very heavy tank,2,armor,1942,1,1949,0,4,5,5,133,16,0,52,0,4,3,0,5,10,230,0,0,63,42,38,0,0,171,60,0,0,0,0,129,60,0,110,120,75,132,120,120,40,70,32,0,50,30,15,15
23,71,KV-1B,25,very heavy tank,2,armor,1942,4,1949,0,4,5,5,134,18,0,52,0,4,3,0,5,10,230,0,0,62,37,77,0,0,171,60,0,0,0,0,129,60,0,105,95,60,120,105,75,40,0,32,0,50,36,15,15
24,71,T-34 M41,35,captured tank,2,armor,1941,10,1949,0,3,4,4,99,36,0,51,0,4,3,0,4,8,228,0,0,51,44,33,0,0,171,60,0,0,0,0,129,60,0,47,40,45,52,52,52,20,50,60,40,47,30,30,30
25,71,T-34 M43,35,captured tank,2,armor,1944,7,1949,0,3,4,4,112,36,0,82,0,4,3,0,6,8,228,0,0,67,33,38,0,0,171,60,0,0,0,0,129,60,0,47,60,45,72,52,52,20,50,60,40,47,33,24,20
26,71,T-34/85,35,captured tank,2,armor,1944,6,1949,0,4,5,4,153,33,0,92,0,4,5,0,5,8,230,0,1,58,20,16,0,0,171,60,0,0,0,0,129,60,0,47,60,45,90,75,60,20,50,60,40,47,30,20,10
27,71,Stu-40G (mod),36,assault gun,2,armor,1944,7,1949,0,3,4,3,106,26,0,90,0,4,3,0,5,8,224,0,0,208,17,22,0,0,0,0,0,0,0,0,129,60,0,113,40,50,110,36,30,18,41,21,0,9,10,11,30
28,71,PzKpfw-IV J,23,medium tank,2,armor,1944,9,1949,0,3,5,4,118,24,0,90,0,4,4,0,6,8,228,0,1,47,32,55,0,0,155,90,0,0,0,0,6,90,0,85,33,20,66,30,30,16,41,12,0,10,23,25,15
29,71,Landsverk 182,78,armored car,8,recon,1936,6,1940,0,3,5,2,40,38,0,72,0,4,2,0,9,4,226,0,0,233,50,0,0,0,225,60,0,0,0,0,127,60,0,18,10,10,18,10,10,10,0,0,0,0,0,0,0
30,71,FAI,77,light armored car,8,recon,1940,4,1944,0,2,2,2,21,36,0,91,0,4,2,0,9,0,226,0,0,172,60,0,0,0,0,0,0,0,0,0,0,0,0,15,10,15,20,15,15,10,0,0,0,0,0,0,0
31,71,BA-6,78,armored car,8,recon,1940,4,1949,0,2,4,2,42,26,0,10,0,4,2,0,6,0,228,0,0,18,20,25,0,0,172,60,0,0,0,0,129,60,0,9,9,9,9,9,9,4,60,25,8,20,30,0,0
32,71,BA-10,78,armored car,8,recon,1940,5,1949,0,2,4,2,44,34,0,10,0,4,2,0,6,0,228,0,0,18,20,25,0,0,171,60,0,0,0,0,129,60,0,10,10,10,10,10,10,6,60,20,10,10,30,10,10
33,71,BA-3,78,armored car,8,recon,1940,5,1949,0,2,4,2,42,20,0,10,0,4,2,0,6,0,224,0,0,18,20,25,0,0,171,60,0,0,0,0,129,60,0,9,9,9,9,8,8,10,60,25,8,20,30,18,18
34,71,BA-20M,77,light armored car,8,recon,1940,4,1944,0,2,2,2,19,32,0,81,0,4,2,0,9,0,226,0,0,172,60,0,0,0,0,0,0,0,0,0,0,0,0,9,6,6,9,9,9,4,60,13,8,10,12,17,17
35,71,T-34 M42,35,captured tank,2,armor,1942,4,1949,0,3,4,3,107,36,0,52,0,4,3,0,5,8,228,0,0,67,75,25,0,0,171,60,0,0,0,0,129,60,0,47,45,45,69,52,52,20,70,60,40,47,38,24,20
36,71,SVE 20mm ATG,55,AT gun,5,anti-tank,1940,1,1941,0,1,4,0,10,4,0,13,0,3,2,0,8,0,104,0,0,27,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,71,20mm AT Gun,55,AT gun,5,anti-tank,1941,1,1942,0,1,4,0,10,4,0,12,0,3,2,0,8,0,104,0,0,27,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,71,25mm AT Gun,55,AT gun,5,anti-tank,1940,1,1942,0,1,4,0,10,4,0,12,0,2,1,0,8,0,104,0,0,9,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,71,37mm AT Gun,55,AT gun,5,anti-tank,1936,10,1943,0,1,4,0,22,4,0,20,0,2,2,0,8,0,104,0,0,15,20,40,0,0,216,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,71,37mm AT Gun,55,AT gun,5,anti-tank,1940,4,1943,0,1,4,0,22,4,0,21,0,2,2,0,8,0,104,0,0,29,20,40,0,0,216,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,71,Coastal Inf Sqd,68,marines,7,marine unit,1941,5,1945,0,1,8,0,17,9,0,10,0,0,0,0,9,0,0,0,0,2,50,0,0,0,90,8,0,234,50,0,195,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,71,45mm AT Gun,55,AT gun,5,anti-tank,1940,1,1949,0,1,5,0,23,1,0,10,0,3,2,0,7,0,105,0,0,18,20,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,71,47mm AT Gun,55,AT gun,5,anti-tank,1940,5,1941,0,1,6,0,26,1,0,12,0,3,2,0,7,0,106,0,0,21,20,40,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,71,50mm AT Gun,55,AT gun,5,anti-tank,1942,7,1949,0,1,6,0,49,1,0,22,0,3,3,0,7,0,106,0,0,30,20,30,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
